Prices,Area,toFace,type,certificate,width,length,floors,Latitude,Longitude,Street,Ward,District,District_Mapped,distance_to_beach,distance_to_center,distance_to_airport
2.6,7.0,Đông Bắc,1,1,4.5,16.0,2,16.0828595,108.1605917, Dương Đức Hiền,Hòa Minh,liên chiểu,6,9.514074086369494,6.035119204714847,5.321416671860528
10.1,115.0,Đông Bắc,1,1,5.05,20.0,4,16.0209503,108.215313, Trần Huấn,Khuê Trung,cẩm lệ,2,5.961716239766386,4.302196988071364,4.23536536938587
7.8,100.0,Tây Bắc,1,0,5.0,20.0,5,16.0151078,108.2575759, Sơn Thủy Đông 3,Hòa Hải,ngũ hành sơn,1,5.612407025184091,6.962443988288544,7.499611605603651
6.8,73.0,Tây,1,1,5.0,14.6,3,16.0382452,108.2190396, Phan Huy Ôn,Hòa Cường Bắc,hải châu,4,4.242672513571202,2.499082677926075,2.7345637633959656
4.6,100.0,Tây,1,1,5.0,20.0,3,15.9970496,108.2150773, Hoàng Đình Ái,Hòa Xuân,cẩm lệ,2,8.272444011624037,6.938791037554091,6.789316842345563
5.9,154.0,Tây Bắc,1,0,6.0,24.0,3,16.0929062,108.2484832, Võ Duy Ninh,Thọ Quang,sơn trà,3,3.101851419860263,5.3914983589475565,6.295157134681375
4.3,75.0,Tây,1,1,5.0,17.0,2,16.0209382,108.2085527, Nguyễn Nho Túy,Khuê Trung,cẩm lệ,2,6.408548915209292,4.2982891399878405,4.0637579306465055
4.3,97.0,Bắc,1,0,5.0,19.5,3,16.0582678,108.175559, Hòa An 9,Hòa An,cẩm lệ,2,7.737782374299801,3.864050132733402,2.902810051118431
9.3,100.0,Tây Nam,1,1,5.0,20.0,3,16.0205365,108.196704, Lê Đại Hành,Hòa Phát,cẩm lệ,2,7.327615265554208,4.615655945479579,4.1089016563040115
4.8,97.0,Tây,1,0,4.5,21.0,3,16.0749247,108.1715215, Nguyễn Thị Thập,Thanh Khê Tây,thanh khê,7,8.210120364081709,4.612948063271041,3.8657790289344587
13.5,115.0,Tây,1,0,5.0,23.0,3,16.0517207,108.2401221, Châu Thị Vĩnh Tế,Mỹ An,ngũ hành sơn,1,1.6599054092668464,3.171826157774691,4.053959031899559
17.5,115.0,Đông,1,0,5.0,23.0,4,16.0935949,108.2440473, Ngô Quyền,Thọ Quang,sơn trà,3,3.198464522934567,5.110604122891855,5.984028580290678
5.4,86.0,Đông Bắc,0,1,4.0,21.0,3,16.0597301,108.2380867, Lê Hữu Trác,An Hải Đông,sơn trà,3,1.1623612636964813,2.8296940641110613,3.800378224485008
1.65,4.0,Bắc,0,1,4.3,6.3,2,16.0751042,108.2073603, Trần Cao Vân,Tam Thuận,thanh khê,7,4.446100836465397,1.7687584978483872,2.042094465794425
2.8,55.0,Không,1,1,5.0,11.0,2,16.0799749,108.2159614, 100 Hải Sơn,Thuận Phước,hải châu,4,3.769459193883954,2.2944306030207824,2.8923871877787124
1.45,65.0,Đông,0,1,6.0,11.0,1,16.0649884,108.1472612, Phạm Như Xương,Hòa Khánh Nam,liên chiểu,6,10.730735591155149,6.913918318123646,5.990392574808645
2.68,65.0,Đông,0,1,4.0,16.0,2,16.0594948,108.1680987, Tô Hiệu,Hòa Minh,liên chiểu,6,8.522179351130807,4.6592503019044695,3.7073250960287027
3.1,8.0,Đông Bắc,1,1,5.0,16.0,1,16.0723676,108.1691148, Nguyễn Chích,Hòa Minh,liên chiểu,6,8.432938900380046,4.762482349928247,3.9620865112555057
2.18,40.0,Tây Nam,0,1,6.324555320336759,6.324555320336759,2,16.0751042,108.2073603, Trần Cao Vân,Tam Thuận,thanh khê,7,4.446100836465397,1.7687584978483872,2.042094465794425
1.52,40.0,Không,0,1,5.0,8.0,1,16.0397362,108.219754, Núi Thành,Hòa Cường Bắc,hải châu,4,4.07355919466838,2.3700885164595706,2.661952843685695
24.0,125.0,Không,1,1,5.0,25.0,5,16.0407896,108.2111494, Nguyễn Hữu Thọ,Hòa Cường Bắc,hải châu,4,4.72051048174597,2.0894873395519493,2.0319746507239835
3.35,65.0,Không,0,0,5.0,13.0,2,16.0454541,108.2183326, Tiểu La,Hòa Cường Bắc,hải châu,4,3.7946500027329617,1.7279626756960513,2.122527554680222
3.2,57.0,Không,0,0,4.7,12.127659574468085,3,16.071199,108.1942499, Trần Cao Vân,Xuân Hà,thanh khê,7,5.745435558074659,2.256507318189041,1.7901503075441918
3.65,70.0,Không,0,1,4.8,15.0,3,16.0594948,108.1680987, Tô Hiệu,Hòa Minh,liên chiểu,6,8.522179351130807,4.6592503019044695,3.7073250960287027
5.0,70.0,Đông,0,1,5.0,14.0,2,16.0614405,108.2329761, Đông Giang,An Hải Tây,sơn trà,3,1.6053198904577066,2.2912601450684433,3.2768233638512316
13.0,180.0,Không,1,1,6.0,30.0,4,16.0344668,108.2218176, Tiên Sơn 10,Hòa Cường Nam,hải châu,4,4.3491972802834615,2.9935709854807127,3.2463015028634272
16.9,85.0,Không,1,1,5.0,17.0,6,16.0656203,108.1869609, Điện Biên Phủ,Hòa Khê,thanh khê,7,6.483365558826385,2.7218297958932465,1.9205220132968464
8.1,78.0,Không,1,0,5.75,14.5,3,16.0347762,108.217907, Lê Thị Hồng Gấm,Hòa Cường Nam,hải châu,4,4.600617116849255,2.8346870991995337,2.9710381873312732
12.0,77.0,Tây,1,1,4.9,15.7,5,16.063099,108.2418134, Tô Hiến Thành,Phước Mỹ,sơn trà,3,0.6448877706632468,3.2507016469096452,4.239187913137638
13.0,86.85547250981791,Không,1,1,8.0,25.0,3,16.0211542,108.2065983, Hà Tông Quyền,Khuê Trung,cẩm lệ,2,6.528920245396716,4.295695938128101,4.0128531176394535
3.35,61.0,Đông Bắc,0,1,7.810249675906654,7.810249675906654,2,16.0454541,108.2183326, Tiểu La,Hòa Cường Bắc,hải châu,4,3.7946500027329617,1.7279626756960513,2.122527554680222
3.9,59.0,Đông,0,1,4.0,15.0,4,16.071571,108.2093029, Hải Phòng,Tân Chính,thanh khê,7,4.158460823571589,1.3409808363383553,1.7399107862228058
5.0,68.0,Không,1,0,5.0,13.0,3,16.0436504,108.2140975, Hoàng Thúc Trâm,Hòa Cường,hải châu,4,4.282144714312781,1.7916270065776447,1.936609449234561
6.45,118.0,Đông Nam,1,1,4.7,25.0,2,15.9869865,108.2552205, Trần Đại Nghĩa,Hòa Hải,ngũ hành sơn,1,8.659749714152314,9.29706816611791,9.593481288368752
15.2,59.0,Đông,1,1,4.46,13.33,3,16.0756155,108.2177987, Nguyễn Thị Minh Khai,Thạch Thang,hải châu,4,3.3972169537976726,1.8839272329724108,2.601334464287596
4.35,100.0,Đông,1,1,5.0,20.0,2,16.0029946,108.2195401, Võ Văn Ngân,Hòa Xuân,cẩm lệ,2,7.476443066595688,6.327886128806473,6.2661132893269595
3.35,93.0,Tây Bắc,1,1,5.0,19.0,3,15.989767,108.2028286, Bàu Cầu 27,Xã Hòa Châu,hòa vang,5,9.592287466634861,7.792218439905041,7.464009768383146
14.7,120.0,Không,1,1,6.0,20.0,5,16.0327176,108.2293459, Nguyễn Lộ Trạch,Hòa Cường Nam,hải châu,4,4.058209094802376,3.532976894134707,3.937227333857682
24.9,114.0,Không,1,1,6.5,19.5,3,16.0545048,108.2401907, Nguyễn Văn Thoại,An Hải Đông,sơn trà,3,1.3930607655585696,3.107784821737904,4.026584164349606
14.5,120.0,Không,0,1,6.0,20.0,7,16.0687799,108.2379121, Dương Đình Nghệ,Phước Mỹ,sơn trà,3,1.1173339518977743,2.9863984961556302,3.982557060026098
11.5,116.0,Không,1,1,10.0,11.6,2,16.0475884,108.2453787, An Thượng 6,Mỹ An,ngũ hành sơn,1,1.9286299228176473,3.8495031483130338,4.693159108174635
3.8,68.0,Không,0,1,4.0,17.0,3,16.0613782,108.2454764, Lâm Hoành,Phước Mỹ,sơn trà,3,0.4474371451361354,3.6253427359358223,4.603976511431478
27.0,86.85547250981791,Không,1,1,10.0,20.0,5,16.0353736,108.2143518, Huỳnh Tấn Phát,Hòa Cường,hải châu,4,4.82571608044144,2.703751123259102,2.721549913201162
7.3,67.0,Không,0,1,4.2,16.0,4,16.0397362,108.219754, Núi Thành,Hòa Cường Bắc,hải châu,4,4.07355919466838,2.3700885164595706,2.661952843685695
6.95,70.0,Không,0,1,3.6,15.0,4,16.0641444,108.2200466, Lê Hồng Phong,Phước Ninh,hải châu,4,2.9438740429983006,1.0268544757686777,2.0115971953178606
3.2,60.0,Không,0,1,3.0,20.0,2,16.0454541,108.2183326, Tiểu La,Hòa Cường,hải châu,4,3.7946500027329617,1.7279626756960513,2.122527554680222
4.55,120.0,Không,0,1,4.3,28.0,1,16.0415837,108.220051, Lê Cơ,Hòa Cường,hải châu,4,3.912726031985412,2.1939790931605527,2.5404783766441135
4.3,100.0,Không,0,1,9.0,9.5,3,16.0604012,108.2170183, Hoàng Diệu,Nam Dương,hải châu,4,3.304327533355402,0.5810390622936686,1.5756969397271998
14.5,120.0,Không,1,1,6.0,20.0,7,16.068177,108.2392192, Dương Đình Nghệ,An Hải Bắc,sơn trà,3,0.9626007776598884,3.0974688974354536,4.095001816980483
5.2,65.0,Không,1,0,5.0,13.0,3,16.0330419,108.218653, Lê Thanh Nghị,Hòa Cường,hải châu,4,4.688457341615591,3.04020977942041,3.1755126575325967
2.05,35.0,Không,1,0,4.0,8.75,2,16.0577595,108.2145929, Hoàng Diệu,Bình Hiên,hải châu,4,3.6135254608335794,0.37976626247621237,1.27769621653997
2.1,60.0,Không,0,0,7.745966692414834,7.745966692414834,3,16.0567142,108.1671525, Hoàng Văn Thái,Hòa Minh,liên chiểu,6,8.649990100124485,4.771682427824818,3.8004303031854176
6.8,75.0,Không,1,1,5.0,15.0,2,16.0296919,108.2205657, Lê Sát,Hòa Cường Nam,hải châu,4,4.848538218759239,3.4516197509144213,3.5982034710859523
9.3,96.0,Không,1,0,9.5,31.0,2,16.0709446,108.1464717, Âu Cơ,Hòa Khánh Bắc,liên chiểu,6,10.835777800061962,7.083975029430302,6.201652915895666
2.2,60.0,Không,0,1,5.0,15.0,2,16.0550085,108.1845513, Nguyễn Phước Nguyên,An Khê,thanh khê,7,6.82898435422885,2.944230597155801,1.9536412266262269
2.4,100.0,Không,0,0,5.0,20.0,2,16.0551626,108.1541294, Hoàng Văn Thái,Hòa Khánh Nam,liên chiểu,6,10.053872228603742,6.174172552229531,5.198541543229363
3.55,100.0,Không,1,0,5.0,20.0,3,16.03533265,108.1750083978608, Phước Tường 11,Hòa Phát,cẩm lệ,2,8.423328863045755,4.755804249432624,3.8241215975699756
3.95,90.0,Không,1,0,5.0,18.0,2,16.0547787,108.1664238, Đào Sư Tích,Hòa Minh,liên chiểu,6,8.752376269426852,4.8686165443971285,3.887393294028778
4.2,80.0,Không,1,0,4.5,18.0,2,16.0551626,108.1541294, Hoàng Văn Thái,Hòa Khánh Nam,liên chiểu,6,10.053872228603742,6.174172552229531,5.198541543229363
4.9,60.0,Không,1,0,5.0,12.0,3,16.0589088,108.1635726, Hòa Mỹ 6,Hòa Minh,liên chiểu,6,9.009896202168486,5.144205985821903,4.18724835831794
40.0,326.0,Không,1,1,12.0,27.0,5,16.0899243,108.2356287, Khúc Hạo,An Hải Đông,sơn trà,3,3.0497341698095113,4.218831609521078,5.053577315996597
5.2,90.0,Không,1,1,5.2,18.0,3,16.0524731,108.1804256, Tôn Đản,Hòa An,cẩm lệ,2,7.312627738543276,3.433781014033331,2.436994835762726
2.4,50.0,Không,1,0,4.5,12.0,2,16.0592867,108.179735, Trường Chinh,An Khê,thanh khê,7,7.282591372041768,3.414356894519118,2.464290714790167
5.8,11.0,Không,1,0,5.0,22.0,2,16.0524789,108.1713965, Tú Mỡ,Hòa Minh,liên chiểu,6,8.263447561502096,4.379234695667907,3.386771047308308
2.8,179.0,Không,0,0,7.0,24.0,2,16.0742841,108.1233296, Thanh Vinh 10,Hòa Khánh Bắc,liên chiểu,6,13.331686329623578,9.586739358268954,8.696423587924098
1.85,60.0,Không,0,1,5.0,12.0,2,16.041122,108.184901, Trường Chinh,Hòa Phát,cẩm lệ,2,7.201188503435208,3.5211905308176226,2.6049738435175485
2.85,175.0,Không,0,1,7.5,25.0,2,16.0744216,108.1307082, Thanh Vinh,Hòa Khánh Bắc,liên chiểu,6,12.546016841622647,8.812370945713651,7.931251044389124
4.29,101.0,Không,0,1,8.0,13.0,3,16.0613126,108.1905719, Hà Huy Tập,Hòa Khê,thanh khê,7,6.109392732361489,2.2618638249502485,1.3710939417820018
1.79,30.0,Bắc,0,1,4.0,8.0,2,16.0698397,108.2115701, Lê Duẩn,Tân Chính,thanh khê,7,3.88841536044275,1.1258653402444132,1.690805522306393
5.7,70.0,Không,1,1,6.0,12.0,4,16.0510925,108.2362391, Hoài Thanh,Mỹ An,ngũ hành sơn,1,1.9482630637014644,2.797804789928826,3.6559470217396917
10.5,97.0,Không,1,0,5.0,19.4,4,16.0353736,108.2143518, Huỳnh Tấn Phát,Hòa Cường,hải châu,4,4.82571608044144,2.703751123259102,2.721549913201162
8.4,80.0,Đông,1,0,5.0,16.0,3,16.063099,108.2418134, Tô Hiến Thành,Phước Mỹ,sơn trà,3,0.6448877706632468,3.2507016469096452,4.239187913137638
25.0,594.0,Không,1,1,24.372115213907882,24.372115213907882,3,16.0086737,108.2554148, Đặng Thái Thân,Hòa Hải,ngũ hành sơn,1,6.277559477309682,7.333782245155009,7.792501417113763
4.0,76.0,Nam,0,1,8.717797887081348,8.717797887081348,2,16.0582788,108.2365184, 204/8 Phạm Cự Lượng,An Hải Đông,sơn trà,3,1.3886140242495135,2.6663038367368563,3.624296412972826
3.25,66.0,Không,0,1,6.0,11.0,3,16.0594948,108.1680987, Tô Hiệu,Hòa Minh,liên chiểu,6,8.522179351130807,4.6592503019044695,3.7073250960287027
5.6,70.0,Không,1,1,6.0,12.0,4,16.0510925,108.2362391, Hoài Thanh,Mỹ An,ngũ hành sơn,1,1.9482630637014644,2.797804789928826,3.6559470217396917
5.7,108.0,Không,1,1,7.0,16.0,2,16.0451248,108.1795928, Bùi Hiển,Hòa An,cẩm lệ,2,7.593442112382507,3.7881677976523176,2.8082540223389385
3.45,100.0,Tây,1,1,5.0,20.0,2,15.9992464,108.2116823, Đô Đốc Tuyết,Hòa Xuân,cẩm lệ,2,8.215806830890585,6.685949227526858,6.4871850318153435
3.5,61.0,Đông Bắc,0,1,6.0,11.0,2,16.0779948,108.2168512, Đống Đa,Thạch Thang,hải châu,4,3.590396775719954,2.1034768895415463,2.7550454397411714
7.9,124.0,Không,1,1,6.0,18.0,3,16.0917339,108.2308695, Nại Hiên Đông,Nại Hiên Đông,sơn trà,3,3.4653347812756126,4.101850683249906,4.8678134925883
9.3,88.0,Không,1,1,5.0,17.6,3,16.0698367,108.2367705, Nguyễn Xuân Khoát,An Hải Bắc,sơn trà,3,1.2765561198450799,2.914842584015846,3.9073231654723384
15.9,98.0,Nam,1,1,5.0,19.0,3,16.0557246,108.2329341, An Trung 3,An Hải Tây,sơn trà,3,1.8639066389268564,2.319733200049685,3.2430903374456848
8.44943486742928,100.0,Đông,1,1,5.0,20.0,4,16.0347723,108.2437771, Mỹ Đa Tây 10,Khuê Mỹ,ngũ hành sơn,1,3.357166841218652,4.406084594858873,5.052068177198778
3.8,80.0,Không,1,0,5.0,16.0,1,16.0752857,108.1776873, Vũ Quỳnh,Thanh Khê Tây,thanh khê,7,7.562952792406229,4.023285872636029,3.337764407866583
21.0,7.0,Không,1,0,5.0,1.4,3,16.0698397,108.2115701, Lê Duẩn,Tân Chính,thanh khê,7,3.88841536044275,1.1258653402444132,1.690805522306393
8.5,95.0,Không,1,0,5.0,19.0,4,16.0586433,108.2109396, Trần Tống,Thạc Gián,thanh khê,7,3.977746919668889,0.1358155459052938,0.8993190603318368
5.59,68.0,Không,0,1,4.0,16.0,4,16.0454541,108.2183326, Tiểu La,Hòa Cường,hải châu,4,3.7946500027329617,1.7279626756960513,2.122527554680222
9.1,80.0,Không,1,1,4.0,20.0,4,16.0839273,108.2377245, Ngô Quyền,An Hải Bắc,sơn trà,3,2.354314761298158,3.872506849491163,4.775745477802017
10.0,140.0,Bắc,1,1,7.0,19.0,2,16.0223724,108.2014408, Lê Đại Hành,Hòa Thọ Đông,cẩm lệ,2,6.817749085934359,4.268787623327759,3.8581427646126727
5.6,90.0,Tây,1,1,5.0,19.0,3,16.0083783,108.2183847, Nguyễn Quang Diêu,Hòa Xuân,cẩm lệ,2,6.989090433981175,5.72111495404455,5.660246112266059
4.7,100.0,Đông Bắc,1,0,5.0,20.0,3,16.0119397,108.2184628, Huỳnh Ngọc Đủ,Hòa Xuân,cẩm lệ,2,6.6348607159791335,5.33153100743561,5.287912723977125
4.8,100.0,Tây Nam,1,0,5.0,20.0,2,16.0126075,108.2193499, Bùi Công Trừng,Hòa Xuân,cẩm lệ,2,6.525246944650287,5.272355429691573,5.249471819378048
5.2,100.0,Không,1,1,5.0,20.0,3,16.009436,108.2250333, Thanh Lương 15,Hòa Xuân,cẩm lệ,2,6.592591728545273,5.740157684836883,5.804053670744137
5.2,100.0,Đông Nam,1,1,5.0,20.0,3,16.0080294,108.2294252, Thanh Lương 6,Hòa Xuân,cẩm lệ,2,6.584288609210861,6.022628998233685,6.150478235188032
5.1,88.0,Đông Nam,1,0,5.0,20.0,3,16.003473,108.2227152, Nguyễn Sắc Kim,Hòa Xuân,cẩm lệ,2,7.2974867338200475,6.3301541689563035,6.322531267265707
3.85,145.0,Tây,0,1,7.0,25.0,2,16.0396364,108.1823111, Tôn Đản,Hòa Phát,cẩm lệ,2,7.519423617351306,3.8423192947024445,2.9204483752697676
5.45,100.0,Tây Nam,1,1,5.0,20.0,4,16.0407896,108.2111494, Nguyễn Hữu Thọ,Hòa Cường Bắc,hải châu,4,4.72051048174597,2.0894873395519493,2.0319746507239835
2.2,135.0,Tây Nam,0,1,6.0,22.0,1,16.0501697,108.1563422, Đà Sơn,Hòa Khánh Nam,liên chiểu,6,9.894438173941934,6.00990737619366,5.0178265010239835
5.5,70.0,Đông Bắc,1,1,4.0,18.5,3,16.0323133,108.2318815, Nguyễn Thi,Hòa Cường Nam,hải châu,4,3.9757051355308204,3.721893129170971,4.167657381069555
7.0,90.0,Bắc,1,1,4.5,20.0,2,16.0415125,108.2168663, Ỷ Lan Nguyên Phi,Hòa Cường Bắc,hải châu,4,4.179916992431663,2.085174410270329,2.308567931315352
12.8,90.0,Bắc,1,1,5.0,18.0,3,16.0454541,108.2183326, Tiểu La,Hòa Cường Bắc,hải châu,4,3.7946500027329617,1.7279626756960513,2.122527554680222
4.0,100.0,Đông Nam,1,1,5.0,17.0,2,16.0941609,108.2307191, Lê Cảnh Tuân,Nại Hiên Đông,sơn trà,3,3.7059296862349647,4.328675447880873,5.07172769609242
3.4,150.0,Không,0,0,5.0,30.0,1,16.06214,108.17636, Nguyễn Như Hạnh,Hòa Minh,liên chiểu,6,7.623297230884605,3.785121722201558,2.8669706276523463
2.67,65.0,Không,0,0,5.0,13.0,2,16.0607322,108.1681835, 70 Ngô Chân Lưu,Hòa Minh,liên chiểu,6,8.504595487035443,4.651620853063853,3.710107840105686
5.4,95.0,Tây,0,0,4.4,21.59090909090909,3,16.0672041,108.2443275, Hà Bổng,Phước Mỹ,sơn trà,3,0.42936594857250365,3.5955084989864625,4.592833762470426
9.5,110.0,Không,1,0,5.0,22.0,3,16.0597313,108.2094218, Phạm Văn Nghị,Thạc Gián,thanh khê,7,4.119364320879205,0.2376428236570848,0.774631462620533
2.2,160.0,Không,0,1,7.0,22.857142857142858,1,16.0660031,108.1457018, Phạm Như Xương,Hòa Khánh Bắc,liên chiểu,6,10.898253749159725,7.090389830649272,6.172242204967422
2.1,160.0,Không,0,1,7.0,24.0,1,16.0649884,108.1472612, Phạm Như Xương,Hòa Khánh Nam,liên chiểu,6,10.730735591155149,6.913918318123646,5.990392574808645
4.1,125.0,Không,1,1,5.0,25.0,3,16.0867163,108.1319651, số 6,Hòa Hiệp Nam,liên chiểu,6,12.600385347482181,9.035286872501272,8.238917431627062
2.55,55.0,Không,0,0,6.0,9.166666666666666,2,16.0508258,108.2163405, Trưng Nữ Vương,Hòa Thuận Đông,hải châu,4,3.6842502912822104,1.099877704944547,1.6252820227505091
4.3,170.0,Không,1,0,13.038404810405298,13.038404810405298,1,16.047518,108.1762504, Nguyễn Công Hoan,Hòa An,cẩm lệ,2,7.867698438973799,4.01857687235932,3.02350169997281
2.7,175.0,Không,1,0,13.228756555322953,13.228756555322953,1,16.0744216,108.1307082, Thanh Vinh,Hòa Khánh Bắc,liên chiểu,6,12.546016841622647,8.812370945713651,7.931251044389124
4.95,125.0,Không,1,0,5.0,25.0,3,16.0590136,108.1722533, Nguyễn Viết Xuân,Hòa Minh,liên chiểu,6,8.082903827445442,4.215281762968732,3.260262275353647
4.3,80.0,Không,1,0,8.94427190999916,8.94427190999916,1,16.0528357,108.1695901, Nguyễn Huy Tưởng,Hòa Minh,liên chiểu,6,8.44777876008972,4.5627380433541616,3.572283380891789
8.8,60.0,Không,1,0,7.745966692414834,7.745966692414834,4,16.0497579,108.2451858, An Thượng 37,Mỹ An,ngũ hành sơn,1,1.6935063565727226,3.753112777055345,4.624205199122139
5.7,70.0,Không,1,0,8.366600265340756,8.366600265340756,4,16.0510925,108.2362391, Hoài Thanh,Mỹ An,ngũ hành sơn,1,1.9482630637014644,2.797804789928826,3.6559470217396917
5.7,80.0,Không,1,0,5.0,16.0,3,16.0986363,108.2455134, Mân Quang 15,Thọ Quang,sơn trà,3,3.7406735854992283,5.633004054468458,6.482629082475219
4.5,150.0,Không,1,0,6.0,25.0,1,16.073116,108.1475313, Đồng Kè,Hòa Khánh Bắc,liên chiểu,6,10.74025537079955,7.01935899336063,6.156078703266977
5.2,75.0,Không,1,1,6.0,12.5,3,16.0805678,108.1589765, Hoà Minh 15,Hòa Minh,liên chiểu,6,9.634316316936028,6.09125443800974,5.341228009145581
3.8,75.0,Không,0,0,6.0,12.5,2,16.0613126,108.1905719, Hà Huy Tập,Hòa Khê,thanh khê,7,6.109392732361489,2.2618638249502485,1.3710939417820018
2.59,77.0,Không,0,0,5.5,14.0,2,16.0172805,108.201628, Triệu Quốc Đạt,Hòa Thọ Đông,cẩm lệ,2,7.204491664628993,4.811174414109968,4.420774678185881
4.5,130.0,Không,0,0,11.40175425099138,11.40175425099138,2,16.0617663,108.2343698, Ngô Quyền,An Hải Đông,sơn trà,3,1.4518964491504676,2.4430379248278205,3.4295979639433956
3.6,140.0,Không,0,0,11.832159566199232,11.832159566199232,1,16.0693508,108.1927343, Hà Huy Tập,Xuân Hà,thanh khê,7,5.885790847773049,2.289434346966229,1.7122977018354775
2.95,90.0,Không,0,0,9.486832980505138,9.486832980505138,1,16.0454541,108.2183326, Tiểu La,Hòa Cường Bắc,hải châu,4,3.7946500027329617,1.7279626756960513,2.122527554680222
3.99,70.0,Không,0,0,4.0,17.5,2,16.0528036,108.2047982, Thi Sách,Hòa Thuận Tây,hải châu,4,4.765946717918559,1.0549266806413662,0.5391164957973746
4.15,170.0,Không,0,0,13.038404810405298,13.038404810405298,1,16.0528357,108.1695901, Nguyễn Huy Tưởng,Hòa Minh,liên chiểu,6,8.44777876008972,4.5627380433541616,3.572283380891789
6.1,70.0,Tây Bắc,1,1,4.0,4.0,4,16.0318761,108.2319729, Lưu Trọng Lư,Hòa Cường Nam,hải châu,4,4.015556383012242,3.7669850724769085,4.2070942314933175
7.8,110.0,Đông Bắc,1,1,5.0,22.0,5,16.0187869,108.2481757, Đoàn Khuê,Khuê Mỹ,ngũ hành sơn,1,5.102189116456729,5.97899386440198,6.465648520292088
8.5,110.0,Tây Bắc,1,1,5.0,22.0,6,16.0389363,108.2382735, Mỹ An 17,Mỹ An,ngũ hành sơn,1,3.0386919086640685,3.6583456333687185,4.3140932215585295
11.5,100.0,Tây Bắc,1,1,5.0,20.0,3,16.0754257,108.2323914, Đỗ Huy Uyển,An Hải Bắc,sơn trà,3,1.9973437453082103,2.8232435883243028,3.765162631201889
5.95,95.0,Tây Nam,1,1,5.0,19.0,3,16.0221837,108.2452698, Nước Mặn 5,Khuê Mỹ,ngũ hành sơn,1,4.732149273985691,5.49125199831228,5.984662039338153
6.2,96.0,Đông,1,1,5.0,19.5,2,16.0387508,108.2475624, Vũ Mộng Nguyên,Khuê Mỹ,ngũ hành sơn,1,2.8925633003820432,4.4868126254951335,5.220910119676049
17.0,125.0,Tây Nam,1,1,5.0,25.0,3,16.0829842,108.222509, 3/2,Thuận Phước,hải châu,4,3.3446610485269597,2.830282420146071,3.5550154060462016
2.3,75.0,Không,0,1,5.0,15.0,2,16.0589472,108.1853248, 1 Hà Huy Tập,An Khê,thanh khê,7,6.690435611944938,2.817100568633591,1.865350542587688
2.9,40.0,Không,0,1,11.5,32.0,2,16.071571,108.2093029, Hải Phòng,Tân Chính,thanh khê,7,4.158460823571589,1.3409808363383553,1.7399107862228058
